Drug,Review,Score,Likes
Adderall,"I'm not entirely sure if ADHD and bipolar intersect, or if they correctly diagnosed me by being both, but that being said, I was prescribed adderall at age 15. It definitely did the job. I personally enjoy being hyper so it was alien to me. It enables me to not only hear people but listen and comprehend. It stops impulsive behavior. Provides almost sedated state. You just float along. I feel like it made me want to be quiet and polite. Now I take lamictal and seroquel. If you have ADHD do yourself a favor and look up mania. Very similar.",5,13
Adderall,I have Myotonic Muscular Dystrophy (MMD)/Rheumatic Disease  and Adderall IR has been incredible in balancing out the effects of my pain management medication for my rheumatic disease - to the point where I have cut my pain mgt med in 1/2 due to my increased activity. I'm engaged in my life again and I've found a happy balance :),10,12
Adderall,"I finally got diagnosed when I was 40. I was in college and just couldn't focus or comprehend my classes. I thought there was something wrong my head. I've been abused for a very long time. I went to my counsellor and suggested I get tested for ADHD. I was very relieved it wasn't head problems. I was diagnosed with ADHD. I suffered 40 years with all the symptoms but never thought about ADHD. When I was put on Adderall I couldn't believe the difference. My grade point was 3.67. I was very proud of myself. I've been taking it ever since. 30mg twice a day. People can tell when I'm not on it, big difference. My insurance didn't cover it. So I was paying over $200 My insurance started paying last yr. THANK YOU FOR READING MY STORY.",10,60
Adderall,"I started on concerta fo rADHD and had poor results, it made me feel out of touch, I started adderrall a week ago at 20 mg twice a day and I have anxiety and feel some focus. I am wondering if 20 mg is too low a dose and need to go up.",0,10
Adderall,Truly this medication has helped me with so many aspects of my life. I was diagnosed later in life with ADHD inattentive and it explained so much of my life.,9,18
Adderall,it has helped me with my disability.,10,14
Adderall,"This drug completely ruined my life.  I started taking the drug when I was 12..till about 25. Everything I have done academically has been due to adderall. I have a degree in I/T and am working on a civil eng. masters degree. Don't get it confused, you can be fine for a year or even years on this drug..but it will catch up to you. After I quit taking itI  was back to a 12 year old academically and professional performance wise. It made my real ADHD 10x worse w/o the drug and gave me crippling anxiety. I quit taking it and developed a cocaine problem then a drinking problem that almost killed me. I attribute each of these addictions to being on legal speed for 13 years..It's speed - there is  no way around it.",1,26
Adderall,I'm going crazy,0,5
Adderall,"My 9 years old nephew took this for a while. It helped with focus, but made him extremely angry and argumentative. Also, he refused to sleep at night unless he was in the same room as his grandmother. He has tried multiple medications but so far all gave some negative side effect or lose effectiveness soon after he starts taking it.",1,6
Adderall,"For me Adderall has changed my life remarkably for the good; without Adderall I wouldn't be able to work 40 hours a week like I do as well as going to school full-time. Yes it may be a amphetamine and  produce similar euphoric highs  to meth and MDMA, however it is far different as far as when it is broken down chemically. For those who have little knowledge in chemistry, just one small change in the chemical structure to a drug that may seem so insignificant can actually change the drug dramatically when it comes to the side effects. Adderall is a very useful drug and provides many benefits with much less side effects then the other not so good drugs in its class.",10,50
Adderall,"works very good for energy, focus and a feeling of well being.  I didn't feel depressed at all.  It kept me focused unlike  when I was without I couldn't sit still for 2 minutes. Good overall.   It left my heart racing a little but I took a Xanax and it all balanced out.",9,19
Adderall,"Hi, I was tried to be put on Ritalin when I was 5 and it simply wasnt gonna happen w my parents.  So I continued school and still had c and d grades.  I went to a Dr, did all these tests and said I have ADD/ADHD\ w anxiety disorder.  Which was from all the MDMA abuse.  So I am on 30 mg IR adderall (the ones with the 30 on em) only ones that dont make my mouth dry and 2mg xanax 4 times a day.  Let me say I wake up everyday excited to go to work.  I used to be a hardcore tablet junkie and now since I take these two I dont drink and I dont do illegal drugs.  These two rxs Were a match made in heaven.  I take 2 green bars and 1 adderall in the morning and Im flying at work in the IT/ software field.  These two have saved my life. Best combo",8,25
