Drug,Review,Score,Likes
Alprazolam,"<b>Xanax (alprazolam):</b>			 I am prescribed 0.5mg Xanax twice a day as needed.  It works very well for me when I have high anxiety.  I have no side effects at all from this drug, I don't even get sleepy with it, I just feel calmer.  I have taken a variety of benzodiazepines for years, and I have never had a problem with an addiction to any of them (and I have a history of drug abuse).  I would just say to take as needed and at the correct dose, and don't take continuously for a long time, and you should do good with Xanax.",0,48
Alprazolam,"<b>Xanax (alprazolam):</b>			 I am a 19 year old male prescribed to a 0.5mg dosage of Xanax to be taken twice daily. Depending on my spouts of anxiety or an occasional panic attack, I either take one or a half of one to calm my state of mind. I try to just take a half of one because this medication can be addicting. I noticed these effects and feelings right after my first intake. It does indeed help suppress my anxiety and panic attacks. Due to the addiction prone aspects I'm giving it an 8.",0,13
Alprazolam,"<b>Xanax (alprazolam):</b>			 I was the caregiver for 2 family members from 1997 to 2008.  I had the first full-blown stress panic attack in 2005.  Xanax was one of my medications and in 6 months, I was off drugs.  I have no regrets for those 11 years, but thought I was finally free to live my life.  However, I was wrong.  I now have continuous anxiety if I don't take 0.25 mg Xanax in the morning and evening.  I also have very high blood pressure to which a solution has not been found.  Xanax does lower it and I couldn't keep my sanity without it.  I have had no negative side effects, only positive.",0,32
Alprazolam,<b>Xanax (alprazolam):</b>			 I had 2 panic attacks in my entire life. I went to a Doctor and was given Xanax at half mg to take immediately and 6 hrs later. It worked and I thought I would keep some handy for any possible future attacks. He prescribed 0.25mg pills 3 times a day. I looked it up on the internet and didn't like the information on addiction. I went to my Doctor when I got back home and he prescribed Ativan. I believe Xanax should be used only when having a panic attack and not as a maintenance drug.,0,18
Alprazolam,"<b>Xanax (alprazolam):</b>			 I was prescribed 0.25mg of Xanax for my hyper-anxiety and panic attacks.  As a 200lb man I needed a 0.5mg dose.  Xanax really solves panic attacks well, and noticeably helps with my anxiety.  It makes it much easier to fall asleep which is great at bedtime, but can be a real problem in the morning.  Reading Feeling Good by Dr. David Burns also really helped treat the thoughts that led to panic and anxiety.",0,17
Alprazolam,I have general anxiety and daily panic attacks. Today is my first day on medicines. I am taking alprazolam along with two other medicines. The other two haven't had enough time for me to judge their effects. But the alprazolam gave me almost instant relief from my constant anxiety. I am very grateful for that. I also appreciate being able to read all of your experiences. It let's me know its not just me and I'm not really as crazy as I think I am. I was weary about being medicated but I am happy I gave it a chance. This may help me get my life back together.,0,7
Alprazolam,<b>Xanax XR (alprazolam):</b>			 This works GREAT! I would recommend it to anyone. I love how I have to keep taking Xanax throughout the day. I've been taking it for 3 months now.,0,13
Alprazolam,<b>Xanax (alprazolam):</b>			 Works okay four me.,0,8
Alprazolam,"<b>Xanax (alprazolam):</b>			 I use Xanax (1mg) for anxiety and panic disorder. This medicine has been the only drug that has brought relief to to my constant anxiety. I don't know where I'd be without it. I take the use of this drug very seriously and don't abuse it. I use it only when needed for panic or when anxiety is so intense I simply can't tolerate it any longer. When used properly this drug is safe and you will not become addicted. It's very fast acting (15 min) which is important when a panic attack hits. Side effects are minimal for me. I get the jelly legs and that's about it. It's never made me stumble or fall though. The generic version isn't quite as good as the real stuff, but if you must use generic, the round blue tabs are better than the oval ones.",0,26
Alprazolam,<b>Xanax (alprazolam):</b>			 I found that Xanax is the only thing that can calm my panic disorder. I take 4mg a day and I have not had an attack in about 3 months.,0,14
Alprazolam,<b>Xanax (alprazolam):</b>			 I personally truly enjoy the fact that while my anxieties are prominent; the Xanax provides me with the security to take a deep breath and if things become too overwhelming I have the option of taking it when needed.,0,16
Alprazolam,<b>Niravam (alprazolam):</b>			 This is the only medication that makes me able to focus and stop obsessing on things I can't control and makes me able to be productive and active.,0,52
Alprazolam,"<b>Xanax (alprazolam):</b>			 I was switched onto this drug after taking lorazepam (Ativan) which I was very happy with and had almost no side effects with. I started taking it combined with Effexor, and it was horrible. I would take it, pass out for an hour, and wake up feeling the same as before. I could see how it would be good for a panic attack, but for general anxiety it is not very good. If you are on a constant dose, you will be taking them about 3 to 4 times a day which is too much to keep up with. I also found much more intense effects from this drug, which I consider dangerous because I don't want to get addicted to them. I think the drug is good for anxiety attacks, but for general anxieties I would ask for lorazepam or klonopin.",0,17
Alprazolam,"<b>Xanax (alprazolam):</b>			 I have been diagnosed with both Dysautonomia and GAD. I cannot take SSRI's as they throw me into an extreme panic state starting with pill one. I finally gave in and accepted Xanax from my doctor. My dosage is 0.05 3 times a day. I never take the prescribed dose but rather 1/2 pill in the morning, daytime if needed and I rarely take at night. My life has done a complete turnaround. I have energy again, I'm not so tense, snappy or experiencing the extreme anxiety that would peak at around 2pm. I'm careful to take as I need, and while doctors may not like prescribing it, the truth is many of us will be on medication forever. I've found something that doesn't feel like medication, I just feel like me.",0,61
Alprazolam,<b>Xanax (alprazolam):</b>			 Great.,0,8
Alprazolam,"<b>Xanax (alprazolam):</b>			 After years of talk down therapy, I reached a breaking point. A Doc gave me Xanax and it was a miracle. I was able to go to stores and travel on airlines without Panic Attacks. I have been on Xanax since 1999, .25 Mg before bedtime. This has given me my life back. I do take more for long flights where I spend 12 to 24 hours inside the airline system. I started on .25 Mg daily and 10 years later still use the same amount. If I miss a dose more than a day, I get antsy, then clammy skin and finally unjustified panic attack on 3rd or 4th day. This is well expected and acceptable response to quitting abruptly. Doc has been up front about me using this or some other drug for the rest of my life. It is well worth it.",0,30
