Drug,Review,Score,Likes
Olanzapine,"<b>Zyprexa (olanzapine):</b>			 I liked Zyprexa, it helped me sleep. But boy did I get hungry when it kicked in, and fat!",0,9
Olanzapine,"<b>Zyprexa Zydis (olanzapine):</b>			 Been on 25mg of zyprexa zydis for about 4 months, it cause weight gain and akathisia for me. Hallucinations decreases but still delusional",0,17
Olanzapine,"I took Zyprexa. On the dose that was 10mg I felt like I could do what I wanted to. How wrong was I. I'd never get it done without fainting and whatever else. If your idea of recovering is getting a double chin and sleeping 15 hours a day, take it.",0,3
Olanzapine,Works well for paranoia aspect of schizophrenia but caused diabetes.  Would recommend Latuda as a substitute (it does not cause weight gain or diabetes),5,6
Olanzapine,This drug has not helped me in any good way. I have gained weight I still hear voices I have become depressed and suicidal thoughts. I feel like I'm sitting at the bottom of the ocean. This drug is not helping at all. I can only imagine the damage it is doing to my body. I have poor bladder control. I slur my words and it drugs me out. My memory has become shocking. And everyday is a struggle to function. I'm so tired :(,0,9
Olanzapine,"I have had a long history of depression, despair and anguish. For a long period of time I felt like I had failed. I was dying, not physically but we are more than physical creatures. I used to be extremely intense,  This culminated in a psychotic episode and I was institutionalized in a psychiatric ward. I was told by a doctor to take zyprexa on the first night. Following this the next couple of days were a blur waking to eat and take medication is all I remember. Long story short, I have had the happiest, most productive and most stable years of my life, although I don't feel as intellectually sharp as once it is small price to pay I  feel. But  I am considering lowering my dose. Currently on 10mg at night.",8,18
Olanzapine,"<b>Zyprexa (olanzapine):</b>			 This drug saved my life, I had been on almost all atypical meds with no luck.  Now I have been on 40mg of zyprexa for 10 years with no relapses, and have even managed to hold down a job. I gained 20 pounds and an now a type 2 diabetic, but it was worth it.  My family and friends noticed rapid improvements within a week of starting zyprexa. A little hint, when starting zyprexa, ask your dr to prescribe benztopine, it prevents many of the negative side effects of zyprexa. I hope this review helps some one :-)",0,30
Olanzapine,"I am a social worker trying to help Schizophrenic persons for the past over 4 years. Antipsychotics suitable and effective for one person may not be suitable for other. For instance, Olanzapine may be suitable and effective for some may not be suitable for others. Therefore it is very important to closely observe the behavior of the person. I know of couple of persons who have taking Olanzapine for at least over three years and it is working perfectly fine without weight gain and the blood reports are normal.",0,4
Olanzapine,"<b>Zyprexa (olanzapine):</b>			 I was hospitalized because of a brief psychotic episode following some traumatic events in my life, one of which was contracting Stage 3 Lyme Disease.  They put me on Zyprexa 5 mg.  It worked for a few months, but the brain fog and lethargy was causing problems at work so I decided to taper down to 2.5 mg and then stop.  I really wish my doctor told me not to go from 2.5 immediately to zero because the withdrawal has been an absolute NIGHTMARE.  Scary dreams, non-stop anxiety, really jumpy, headaches, depression, and my brain fog has never been worse.  I finally knuckled under and am taking 0.6 mg just to take the edge off.  I don't want to discourage others seeking help but stay away from Zyprexa!",0,7
Olanzapine,"<b>Zyprexa (olanzapine):</b>			 Zyprexa doesn't work well with any antidepressants - be careful - but it can work used together with lithium, depakote, or lamotrigine. The serotonin guided anti-depressants activate mania and rapid thinking, and fuel anxiety, drugs such as lexapro - taken with anti-psychotics - can be a nightmare. In mixed diagnostics such as schizoaffective, there are many bypasses and alternate routes  -  i.e., I take a minimum of risperdal, which helps with an additional foundation for more centeredness and 'structure,' - and keeps my head clearer on 1.5 mgs; and I also take 300 mgs seroquel XR, to act, not only as a bipolar safe keeper, but also as an anti-depressant.  If you're looking for Olanzapine with an anti-depressant edge, try bipolar meds.",0,4
Olanzapine,"I used to hear conversations which were not real. I used to think people are actually following me and every body knew what I am doing. In other words, I felt very uncertain about my privacy. I have taken olanzapine for almost a year. I have completely recovered from hallicuinations. I am still taking medicines though. I am from Nepal.",0,17
Olanzapine,"<b>Zyprexa (olanzapine):</b>			 Although it started off good, this med slowly made me develop Akathisia to the point of it being unbearable. I started off on 10mg and it was increased to 15mg, by the end of it I wanted to amputate my legs just to make the feeling go away.  I was 24/7 agitated, restless, constantly pacing around and fidgeting, getting into arguments and screaming at people. My doctor prescribed Clonazepam but it did nothing to take it away. Eventually I had enough and stopped taking Zyprexa altogether, and within only 3 days all of these symptoms disappeared and I was back to normal. By the end of it, even though I was only on it for 3 weeks, I had gained 30 pounds. Awful experience.",0,6
